Date,JPM,MSFT,JNJ,UNH,CAT,AABA,HD,CVX,MMM,AMZN,CSCO,XOM,VZ,WMT,GS,AAPL,AXP,GOOGL,UTX,KO,MRK,TRV,IBM,INTC,PFE,GE,DIS,PG,BA,MCD,NKE
2012-08-13,0.003254679,0.001317957,0.001023541,0.005034857,-0.002588924,-0.000665336,-0.006208843,-0.000352983,0.001191895,0.000904276,-0.011402509,0.00045403,-0.003825383,-0.000136221,0.010336421,0.010554682,0.006455083,0.019473506,-0.003216675,0.003831418,-0.003589053,-0.001410216,0.00065366,-0.002615845,-0.003779924,-0.002376426,0.006662629,-0.001201923,0.006512007,-0.006330545,0.016115352
2012-08-14,-0.008551577,-0.005610561,-0.001454757,-0.004215367,-0.018102581,-0.020611702,0.010341644,-0.003342128,-0.000649632,-0.006476077,-0.013218391,0.000340252,-0.00022553,0.002302275,-0.008545367,-0.000332336,-0.00514458,0.01427489,0.00115845,-0.005555556,-0.002022472,-0.003762935,-0.002966613,-0.011940299,0.005450734,-0.006641366,-0.004806729,0.003006163,-0.006594886,0.00056773,-0.012484395
2012-08-15,0,0.00298904,-0.002335425,0.017726397,0.004126074,-0.000677048,0.00456621,0.003924017,0.005869565,0.022216482,0.011661808,-0.002154439,0.000906002,0.007306183,-0.002128689,-0.000776139,0.010522561,-0.004113509,0.009579288,-0.001775748,-0.004518753,0.003620907,-0.002513826,0.001524971,0.002502085,0.004793864,0.004833837,-0.003290458,-0.003681484,-0.005211284,-0.006745363
2012-08-16,-0.002151694,0.013833992,-0.003506721,0.010408781,0.009687714,0.01215395,0.023818182,0.005322924,0.010673854,0.016111392,0.020933977,0.005442794,0.000226706,-0.005924497,0.002227387,0.008206721,0.011103278,0.008021791,0.017437355,0.003807107,-0.001817356,0.003605016,0.010414046,0.005673222,-0.002077275,0.00862482,0.00520104,0.006308201,0.007387141,-0.005458267,0.006369427
2012-08-17,-0.005913978,-0.000646831,-0.004697592,-0.00950783,0.001669263,0.000665779,0.00835407,-0.005736475,0.00330033,0.002369077,0.001576458,-0.005512431,-0.002941842,-0.005800304,-0.002022927,0.012687302,0.001391062,0.0044754,0.01157961,-0.003277862,-0.015894641,0.01227852,0.00069624,-0.009032744,-0.011632738,-0.004739336,0.002184707,0.001944071,0.00298548,-0.003649635,0.012626263
2012-08-20,0.012188516,-0.002595717,-0.001474926,0.00434208,0.007800312,-0.002001334,0,-0.001508563,-0.001170213,-0.004225877,-0.003157895,-0.001362553,-0.005235602,0.004027218,0.01897019,0.023260823,-0.008192435,5.92E-05,-0.002491281,-0.001770359,0.00922722,0.010156971,-0.000946734,0.000381388,0.008435259,-0.000954654,0.002583466,-0.002689377,0.002988724,0.011471837,-0.004987531
2012-08-21,0.010895562,0.00130039,0.001329591,-0.000374251,-0.007802198,0.001337793,-0.006176107,-0.007357504,-0.008193233,-0.005936566,0.008421053,-0.007714999,-0.018760009,-0.012033195,-0.003500804,-0.022018157,-0.007017544,-0.00534299,-0.010485582,-0.003806141,-0.012873563,-0.006094774,-0.01164237,-0.008355488,-0.008786611,-0.005248092,-0.015274747,0.00014979,-0.01106762,0.002945842,-0.000834028
2012-08-22,-0.001319958,-0.001634521,0.00177436,0.010106682,-0.014660151,-0.002006689,0.006039076,0.002234138,0.001296456,0.015455305,0.007865758,0.006077982,-0.003740065,0.005886475,-0.000954472,0.022034442,0.004952246,0.014699719,0.007716635,-0.009453245,-0.000931315,0.004296455,-0.006997584,-0.006179992,0.004662993,0.000481464,0.001209677,0.004206099,-0.007362967,-0.000902629,0
2012-08-23,-0.015339857,-0.004277723,-0.000884956,-0.001296536,-0.011394404,-0.002684564,-0.000530223,-0.007048537,-0.007231516,-0.003882052,-0.00156658,-0.005467593,-0.006817113,-0.003342618,-0.004876183,-0.005254309,-0.003180212,0.003763297,-0.002518892,-0.018036589,-0.002563505,-0.008871214,-0.00680065,-0.021110242,-0.001262095,-0.004821601,-0.00886918,-0.001796407,-0.023997781,-0.004624408,-0.002508361
2012-08-24,0.006226313,0.010247934,0.005653079,0.00538333,0.006327658,0.006747638,0.010108175,0.011194367,0.008692818,0.016799073,0.008403361,0.010211106,0.022743426,0.010085446,0.013518733,0.005625133,0.018964906,0.004465606,0.013029728,0.010506961,0.011257036,0.009570855,0.014413213,-0.005588822,0.01222597,0.010199126,0.009779951,0.006306306,0.010949943,0.008048974,0.015088013
2012-08-27,-0.002144197,-0.007759457,-0.000740302,0.009053954,-0.011637193,-0.004691689,-0.007182901,-0.00401141,-0.003551442,-0.007608121,0.006237006,-0.003747019,-0.007888631,0.004572537,0,-0.006279596,-0.003125,0.009372269,0.003237858,-0.010114108,0.001628664,-0.004581552,-0.011466963,-0.000804505,-0.001254181,0.001440922,0.002828854,0.002689377,0.006060606,0.004600022,-0.004952538
2012-08-28,0.000808625,-0.00228013,0.002971327,-0.001286765,-0.004168114,-0.008086253,0.005156472,0.004560086,-0.000649632,0.00877157,-0.004660798,0.006052301,-0.000468494,0.003186478,0.005456634,-0.000311107,0.00664568,0.018417811,0.003484321,-0.003670687,-0.003258087,-0.002461538,-0.003528329,0.008471158,0.000839278,0.002408478,0.003843042,0.001794527,0.004776623,-0.003354204,0.027858628
2012-08-29,-0.000535906,0,0.001337693,0.002017238,0.005959336,0.007467753,0.002645969,-0.004718241,-0.000756757,0.001377745,-0.001040583,-0.001930283,0.008661049,0.002203553,0.001613516,-0.002591748,-0.002951901,0.015721786,-0.007428501,-0.015505913,0.002561118,-0.002616592,-0.000256239,-0.010429202,0.002091175,0,0.008058018,-0.001493206,-0.002791736,0.006285778,-0.002829426
2012-08-30,-0.004317323,-0.00687848,-0.000297486,0.004223283,-0.012739598,-0.009453072,-0.001587022,-0.005022872,-0.003150462,-0.003117535,-0.009433962,-0.002059968,-0.00419092,-0.005231998,-0.000190949,-0.010124204,-0.000699178,-0.003737663,-0.00590972,-0.006420546,0.006066262,0.000155087,-0.007187965,-0.012210012,-0.001256808,-0.003861004,-0.006033789,0.003601441,-0.003237157,-0.001575867,-0.001225991
2012-08-31,0,0.007189542,-0.000296516,-0.009846827,0.001760977,-0.009465855,-0.001056152,0.004387929,0.001730852,0.000806224,-0.00104712,-0.003538409,-0.001163061,0.00013776,0.002940897,-0.003042384,0.013032146,0.00160659,0.000751974,-0.000267308,-0.006462036,-0.002465331,0.002779064,0.013469388,-0.000837521,-0.002408478,-0.003424658,0.000744713,0.001824049,0.005053908,-0.007340946
2012-09-04,0.000811249,-0.002298851,-0.003407912,0.003679176,-0.012189293,0.017076503,0,-0.006964286,-0.003803108,-0.00157087,0.000526593,-0.000917431,0.021028037,0.004921394,0.008147797,0.013773525,0.00445587,-0.005136886,-0.008227848,-0.006396588,0.002549838,-0.003084516,-0.010528457,-0.024370755,-0.00293501,-0.005816772,0.002422285,0.001337097,0.002404526,-0.005139091,0.000823045
2012-09-05,0.000809061,0.005625414,-0.002520759,-0.008403361,0.001815981,0.015477793,-0.007547832,-0.007437276,-0.001849434,-0.005613667,-0.005263158,-0.002170932,0.003896402,-0.00419713,0.028437792,-0.007874832,-0.020886834,0.001057766,-0.003702758,0.004014989,0.001152339,-0.000619483,0.003240574,-0.000409836,0.000418235,0.00486618,0.012963702,0.001190299,0.007565144,-0.00268757,-0.001640689
2012-09-06,0.029536988,0.027540984,0.001919953,0.006232814,0.014841412,-0.001321877,0.020353982,0.013085955,0.009851683,0.012689844,0.03408495,0.012515645,0.001588022,0.011219248,0.026489467,0.004575231,-0.001912378,0.019602703,0.008382017,0.009793542,0.013516609,0.011142061,0.0144706,0.025745811,0.009958506,0.021082894,0.022879684,0.008274232,0.006218046,0.012054917,0.017184943
2012-09-07,0.006659836,-0.002899485,-0.001324114,-0.001637257,0.009626404,0.006613757,-0.00865651,0.009117465,-0.005997001,0.020839078,0.000511509,0.007281282,-0.00861678,-0.011780455,0.022231986,0.003613463,0.006450488,0.008791209,-0.008614232,-0.012506514,-0.00855278,-0.002905199,0.001908397,0.002486531,-0.002879473,0.012664165,-0.002506266,0.00528169,0.000274461,-0.000658762,-0.000402739
2012-09-10,-0.011980627,-0.003567953,0.002794529,-0.023086712,-0.009551967,-0.005266623,-0.003131524,-0.002101576,-0.017340414,-0.007374517,-0.014410705,-0.003785348,0.006165791,-0.00514278,-0.011890402,-0.026026129,-0.006391432,-0.012639698,-0.007449495,-0.007903056,0.006595406,0.001994477,0.007823863,-0.028810021,-0.004132231,0,-0.001743848,0.001461775,-0.017010095,0.003848268,0.008061266
2012-09-11,0.020618557,0.00325839,-0.00234055,-0.016942841,0.010262258,0.004638834,-0.00891141,0.00096432,0.004849554,-0.007492236,-0.0041841,-0.001448468,0.001358081,0.004612046,0.012670312,-0.006840665,-0.001047303,-0.00827298,0.001780717,0.003720436,-0.000450958,0.023700306,0.013562703,0.001716738,0.003737542,0.004653327,0.001748591,-0.002484291,0.001123753,-0.007292914,0.002413516
2012-09-12,0.001003009,-0.005171299,-0.003217786,0.002657555,-0.00413454,0.006535948,0.00351803,0.002188567,-0.008624454,-0.003391813,-0.001569859,-0.000892558,0.013547076,0.000135026,0.007155026,0.004408986,0.001573977,0.002115635,-0.000126839,-0.006350886,0.004058625,0.007007604,0.001228381,-0.008550663,-0.003725166,0.010152284,0.001937984,-0.003657644,-0.006579868,-0.007106155,0.010016026
2012-09-13,0.039156627,0.001618647,0.014409646,0.023746201,0.023129866,0.014304291,0.021552479,0.015950492,0.012538495,0.020789205,0.015739769,0.016943485,0.016276477,0.016091954,0.022713789,0.008267025,0.0289249,0.018680273,0.020271126,0.016432547,0.013157895,0.014976275,0.009687836,0.015210778,0.008735441,0.011483693,0.016818094,0.015024304,0.012733447,0.011376187,-0.001610306
2012-09-14,-0.009294566,0.006449532,-0.00638514,-0.008226691,0.010411018,0.004458599,0.01260218,0.00273668,0.012061167,-0.000497322,0.006714876,0.008743169,-0.015476454,-0.004543025,0.000824674,0.00192776,0.000506415,0.000112628,0.017901235,-0.011154345,-0.020875421,0.001752848,0.00276377,-0.003411514,-0.015715467,-0.004054054,-0.001906578,0.00508647,-0.010274924,-0.001850441,-0.023048928
2012-09-17,0.004634146,0.000641231,-0.003504161,-0.002015021,-0.010221648,-0.008222644,-0.004898649,-0.000256038,0.00128123,-0.012440191,0,-0.00010879,0.003150315,-0.004975793,-0.003490691,0.00060054,-0.001181435,0.002624079,-0.00279194,0.004979036,0.011959522,-0.001166861,0.007783994,0.000858738,0.014358108,0.005471956,-0.003249235,0.005371661,-0.012010739,0.004250681,0.017026578
2012-09-18,0.005115713,0.002572347,0.006903643,0.01472483,0.014165849,0.015974441,-0.001865355,-0.000170955,-0.003732139,0.001044568,-0.001049318,0.002406212,0.005147717,0.001354096,0.003767898,0.00290058,-0.004412014,0.01484869,-0.001225791,0.006253257,0.007312614,0.001023541,0.000918407,0.002574003,0.002923977,0.011368804,-0.002498559,0.000433589,0.008445462,0.011299435,0.0004095
2012-09-19,0.000241955,-0.001286587,-0.002181818,-0.001997821,0.006859593,-0.006265664,0.004900304,-0.004184815,0.008074935,0.008595105,-0.003128259,-0.00994753,0.006,0.001616162,-0.011215419,0.00259896,0.000682245,0.01392331,0.004424779,-0.003621314,0.008839529,-0.007419261,-0.00539629,-0.014893617,0.004991681,0.005829596,0.017767478,0.002315485,-0.01187447,-0.004397254,-0.025538707
2012-09-20,0.007080078,0.016155089,0.007162696,0.00457122,-0.00483923,0.001903553,0.001520527,0.014723609,0.004077253,0.002999654,0.004203889,0.015309519,0.010888889,0.005785791,-8.50E-05,-0.000700841,-0.001027397,0.005019305,-0.005774665,0.006512113,0.011947701,0.007803298,0.001603109,0.003897791,0.011603813,0.010815683,0.004386801,0.006511359,0.007209805,0.003987928,-0.017073171
2012-09-21,-0.015651336,-0.007636017,0.000144823,0.019785805,-0.018197388,0.001272265,-0.002685465,-0.006158778,-0.009036785,-0.016313899,-0.01305483,-0.001195262,-0.001749781,-0.006803629,-0.013856032,-0.003288818,-0.010094098,0.002428575,-0.005419387,-0.018073845,-0.000889878,0.003510312,-0.006655093,-0.004306632,0.002452984,-0.000886918,-0.003777862,-0.004017217,-0.001712084,0.000854427,-0.010254307
2012-09-24,0.015267176,-0.006455778,0.00174216,-0.001783167,0.004643449,0.019757808,0.000673968,0.001956614,0.009477652,-0.001645639,-0.003181336,0.006242471,-0.002620087,0.007277628,0.002234829,0.005707297,0.001911049,0.025118211,-0.004973269,0.008198889,0.004226919,-0.001605136,0.001316945,-0.005669429,0.012269939,-0.001785714,0.004746535,0.00605711,0.008351332,0.004071574,-0.00292887
2012-09-25,-0.024067389,-0.0180937,0.004492103,-0.000355745,-0.018610422,-0.025481666,-0.001838543,-0.010577086,-0.011921235,-0.015097726,-0.01530343,-0.004016936,-0.005666957,-0.008677079,-0.030991206,-0.021358828,-0.011591696,-0.005173786,-0.016481458,-0.013870714,-0.002432552,-0.003927273,-0.003015564,-0.017864924,0,-0.003573024,-0.006617508,-0.001578192,-0.012946365,-0.011180918,-0.001260504
2012-09-26,0.002241594,-0.003963012,-0.007194245,-0.009939652,0.000575374,-0.006365372,-0.006881504,-0.004451293,-0.003122308,-0.010816165,-0.0058855,-0.005342346,-0.000657606,0.000404531,-0.001236531,-0.005233958,-0.017500875,0.004822808,-0.00468948,-0.000529381,-0.002216803,-0.009643483,-0.005120702,0.003101462,-0.003211562,-0.002707581,-0.00915681,-0.002734206,0.013123738,0.003337281,0.00547599
2012-09-27,0.006930693,-0.000331455,-0.00115791,-0.000888257,-0.010473588,0.008805031,0.007741501,0.003596506,-0.00075358,0.024147841,0.006423983,-0.000326691,-0.000873362,-0.00524405,0.013100053,0.025605901,-0.001588422,-0.004522151,-0.006341154,0.006568576,0.003550033,0.00219748,0.007535353,0.014059754,0.003618818,0.022032374,0.008825787,-0.001584786,-0.004261364,-0.001177982,0.002087683
2012-09-28,0.001484414,-0.013916501,0.002035771,-0.009651475,-0.003705419,-0.001873829,0.011561662,-0.002737851,-0.000540716,-0.007105489,0.005263158,-0.000327941,-0.001314924,-0.000812348,-0.011564212,-0.017120462,0.007084662,0.000476884,0.010454311,-0.00628766,0.001109878,0.002643948,0.008703686,-0.017346054,-0.006,-0.002635046,-0.002480443,0.001588448,-0.002150538,-0.00282578,0.020206363
2012-10-01,0.002201566,-0.010734653,0.003047011,0.013280689,-0.014414207,-0.01125,-0.003291098,0.002822443,0.004198062,-0.013273297,-0.009880395,0.000108944,0.003724803,0.003387534,0.001628525,-0.017521902,0.009618748,0.003606212,-0.002673116,0.005765199,0.005559262,0.004508435,0.011826355,0.00043956,0.009677419,0.003961268,-0.004588033,0.001730852,0.002147151,-0.00130279,0.00674252
2012-10-02,-0.005347594,-0.000673854,-0.002314815,0.006021962,-0.001868504,-0.005614473,-0.008871365,0.002634934,-0.007322509,-0.008702532,-0.011524358,-0.004342162,-0.002392865,-0.003108948,-0.002552105,-0.000740427,-0.013967926,-0.010731631,-0.002417918,-0.005705394,0.000880475,0.003359135,-0.005309063,-0.00218436,-0.002382844,-0.006105539,-0.009399578,-0.010642888,-0.008272714,-0.013453401,-0.011656953
2012-10-03,0.000734754,0.003697479,-0.002746062,-0.002106002,-0.002689744,0.013125,0.021836228,-0.012834679,-0.000319795,0.018749254,-0.001582278,0.000545554,0.006524576,0.002296366,0.002465567,0.00989682,0.00419874,0.008962563,-0.000127275,-0.002087683,0.006153846,0.003927844,0.002715061,-0.013560805,0.008363202,0.002187227,0.01450116,0.002173283,-0.000572246,-0.008232711,-0.01179941
2012-10-04,0.016034985,0.002002002,0.002460203,0.014348206,0.005144995,0.003082614,-0.001617076,0.004372428,0.004040404,0.017421194,-0.005786428,0.001520417,0.018315018,0.002818414,0.010450025,-0.006570028,0.009861592,0.006941534,-0.005067782,-0.003380135,0.004793028,0,0.000523112,-0.005314438,-0.002753737,0,-0.001707132,0.000288351,-0.004271071,0.001430143,0.01653944
2012-10-05,-0.007849667,-0.012570294,0.002735387,-0.016695353,-0.016350029,-0.011063307,0.019848314,0.000681315,0.002322145,-0.010298622,-0.009453782,-0.000432012,0.002557,0.002535362,-0.012579657,-0.018941387,-0.001704739,-0.003966402,-0.007458913,0.00233827,-0.003015941,-0.004721706,-0.002652143,0.000882613,0.002356638,0.003472222,0.002460257,-0.002149613,0.008966695,-0.005355777,-0.009983361
2012-10-08,0.007984515,0.004723347,-0.002298851,0.000173641,0.005886508,0.00062422,-0.017465862,0.003669255,0.00867266,0.005394497,-0.004739336,0.005751492,-0.009359711,0.001197445,0.009976327,-0.013418461,0.00564199,-0.004148288,0.002302085,0.001037883,0.003682045,0.003897791,-0.00095229,-0.004862953,-0.002356638,0.00218627,-0.000763796,-0.0054692,-0.002121041,0.006265802,0
2012-10-09,-0.009336845,-0.013477089,-0.003060332,-0.002256944,-0.011315912,-0.011228946,-0.010391297,-0.00136147,-0.014167279,-0.029806317,-0.006867406,-0.007540666,-0.009664948,-0.013571048,0.002010219,-0.004384042,-0.010869565,-0.020514439,-0.011251758,0.001558442,-0.000865614,-0.003020279,-0.009335556,-0.011732852,0,-0.013949433,-0.015481651,-0.003192107,-0.000848656,0.007106932,-0.004635483
2012-10-10,0.005294826,-0.005831904,-0.002339865,-0.005398816,-0.008701871,0,-0.012725169,-0.01910328,-0.007131453,-0.02781746,-0.02606383,-0.0083878,-0.006294769,0.010314802,0.004853556,0.00186016,-0.007532957,0.003635874,-0.015284974,-0.014489004,-0.012345679,-0.00043209,-0.009623713,-0.006392694,-0.007103394,-0.007961079,-0.003502627,-0.009449048,-0.006497175,-0.0058102,-0.006745363
2012-10-11,-0.006372433,-0.009240246,-0.003518546,0.002085506,-0.006475597,-0.001254705,-0.015679733,-0.002734409,-0.010973791,-0.015241935,-0.011369789,-0.004368243,-0.016322089,-0.02075718,0.008598594,-0.029220779,0.002915952,-0.001884139,-0.006142185,-0.002356021,-0.009588146,-0.008458781,-0.003921189,-0.0086877,-0.006329114,-0.00354139,-0.019286967,-0.004829504,-0.000987306,-0.003237643,0.002535926
2012-10-12,0.000480769,0.007939247,-0.003080082,-0.011774892,-0.002168675,-0.001257862,0.005232068,-0.00893173,-0.002151694,-0.003371988,0.007667032,-0.005245328,-0.014358295,0.005171042,-0.011675711,0.00022237,-0.007713404,-0.009433962,-0.000526316,-0.000784109,0.000438596,-0.00965557,0.010503793,-0.00463392,-0.001589825,-0.004428698,0.000791296,-0.00425033,0.010832864,-0.000648158,-0.006734007
2012-10-15,0.011214507,0.004766769,0.006160164,0.006125306,-0.001206127,-0.010725552,0.012859051,0.005884451,0.000862906,0.005476632,0.003244997,0.001751505,0.00044964,0.016870963,0.023007395,0.00376356,-0.003288335,-0.001292616,0.000262709,0.001050144,0.018583297,0.013505664,0.000239372,0.009289364,0.015891935,0.004436557,0.00395335,0.006444998,0.005567154,0.007760293,0.009716941
2012-10-16,0.000934798,0.001358234,0.003607504,-0.005420528,0.01638952,0.006321113,0,0.005375397,0.002233567,-0.003797934,0.01180891,0.005332463,-0.010771993,-0.008891753,-0.008130081,0.022694723,0.012782864,0.006154843,0.011997913,-0.007333683,0.009199829,0.007431756,0.005049062,0.016371078,0.004281822,-0.006581834,0.001367989,0.000580046,0.009895547,0.001277003,0.009970918
2012-10-17,0.009084556,0.009897611,0.018213108,-0.027613755,0.011796309,0.015141956,0.001631588,0.007170339,-0.001369286,0.016928956,0.007000539,0.008313539,0.012910532,-0.003879478,0.012974376,-0.006580367,0.007808521,0.015496173,0.010420687,-0.008407777,0.006584537,0.007622812,-0.002882561,0.024447579,-0.000773395,0.006148441,0.017315175,0.013420861,-0.001491728,-0.002979991,0.006603384
2012-10-18,-0.001856579,-0.005059022,0.023282066,0.003763441,0.002778421,-0.014171288,0.006678612,0.000960279,0.000633714,-0.011785123,-0.000537346,0.005485641,0.018691589,-0.005972475,0.010904685,-0.010835066,-0.020737719,-0.080126934,0.011489851,0.002118644,0.0141679,0.005849544,-0.024761143,-0.006874427,0.013623978,0,0.003061615,0.000287977,0.010065288,-0.008647379,-0.001228501
2012-10-19,-0.011214953,-0.014113597,-0.003466926,-0.006248884,-0.017227235,-0.01,0.002104922,-0.013228895,-0.017651411,-0.021047479,-0.029063509,-0.015175804,-0.017620187,-0.01253591,-0.006749156,-0.033610649,-0.013703382,-0.033697684,-0.010530322,-0.013973108,-0.018982061,-0.00568105,-0.009882738,-0.018920166,-0.007321773,-0.021323856,-0.011428571,-0.01138985,-0.000270161,-0.014988342,-0.011074651
2012-10-22,-0.003786982,-0.02540898,-0.000139295,0.018371758,0.025801784,-0.002530044,0.004696356,-0.007657777,0.001298561,-0.02106277,0.003863135,0.005672521,-0.005553088,-0.000396406,0.006146533,0.035318322,-0.000352361,-0.003461933,0.002318094,-0.003746321,-0.007049776,0.010930455,0.003562026,0.002803738,-0.003115265,-0.007319305,-0.000386026,0.002194587,-0.001355014,-0.004614,-0.010058676
2012-10-23,-0.003375934,0.010446686,-0.003934242,0.001783167,-0.003814064,0.008469449,0.003249391,-0.019716795,-0.010482882,0.0141095,0.000555556,-0.010424668,-0.007432432,-0.003864091,-0.012202208,-0.027956512,-0.014415376,0.0124279,0.007319305,-0.009469697,-0.006494912,0.001364629,-0.011781119,0.012664165,-0.004347826,-0.003278689,-0.011104617,-0.007943513,-0.002329086,-0.000681663,-0.011082694
2012-10-24,0.00071977,-0.009232955,-0.003521623,-0.009213324,-0.015939098,-0.013706794,-0.010815174,0.002650338,-0.007188588,-0.03132949,-0.036051026,-0.006411674,0.003858375,-0.001468037,-0.000500709,-0.007434107,-0.006833303,-0.013818584,0.003865979,0.007650273,-0.001523395,-0.00367597,-0.008937851,-0.012425219,0.001582905,-0.007932804,-0.005888126,0.010538815,-0.029886591,-0.013227812,-0.009385666
2012-10-25,-0.013494318,-0.010996807,0.001830728,0.0048266,0.001678858,-0.006578947,-0.019773096,0.002982916,-0.008580784,-0.034644033,-0.018824872,-0.002206775,-0.007402423,0.000265604,-0.00918646,-0.016822852,-0.001980198,-0.003290827,-0.012142127,0.002432432,0.004338395,-0.018908992,0.000992634,0.005097312,0.005496663,-0.011162791,-0.013155311,0.004587814,-0.020670773,-0.005126452,-0.018486672
2012-10-26,-0.006277161,0.012562814,-0.001408451,-0.00641254,0.009223766,0.015114873,-0.005631004,0.004608295,0.001478953,0.042169729,0.005232558,0.000662544,0.012678288,-0.001196809,0.00167729,-0.008844475,0.004866619,-0.002008329,0.009683667,-0.002155172,0.007861979,-0.004451864,0.009295525,0.008268259,-0.001962323,-0.003775366,-0.005559968,-0.004301692,-0.000702642,-0.008575349,0.000878349
2012-10-31,0.005548854,-0.000350263,-0.004078189,-0.002493766,-0.008418099,0.001784652,-0.021988528,-0.015098722,-0.004884698,-0.014514218,-0.013808976,0.001537955,-0.007338225,-0.003056478,0.022216654,0.000823723,0.000178699,0.000646545,-0.012882041,0.000538213,-0.017018526,0.005385488,-0.001386037,-0.01726488,-0.030409357,-0.009407338,-0.039687195,-0.003884333,-0.012754029,-0.007773205,0.003514938
2012-11-01,0.027338129,0.023578363,0.005625879,0.019513068,0.028514433,0.00295858,0.005004036,0.013088529,0.01489652,-0.008922854,0.019219569,0.014958449,0.005121354,-0.022361241,0.016528253,-0.002808331,0.012466607,0.011908612,0.007647209,0.004845222,0.004153005,-0.01306914,0.012687487,0.022977941,-0.010878324,0.014740846,0.010146104,0.00130133,0.002833263,-0.002298851,0.037423847
2012-11-02,-0.014405204,-0.003041568,-0.011157601,-0.017011575,-0.030511922,0.006470588,-0.008473221,-0.021047877,-0.00714206,-0.006794581,-0.016439909,-0.016238012,-0.010226767,-0.009392867,-0.016753091,-0.032068601,-0.011848754,-0.009892448,-0.015386556,-0.013304949,-0.005405405,-0.010939054,-0.020756341,-0.014738723,-0.006475111,-0.0102183,-0.015208374,-0.007886435,-0.013380282,-0.005609616,-0.011705686
2012-11-05,-0.001417434,0.00033761,-0.000987863,-0.017419125,0.010716366,0.015789474,0.005804579,0.013458326,0.017257039,0.009868988,0.004039238,0.006552643,-0.005624297,0.006606111,0.007224612,0.001919386,0.002668564,-0.002247585,-0.001282051,-0.004871448,-0.00327368,0.000724008,0.009253483,-0.008174387,0.006552007,0.00990566,-0.009643771,-0.00794568,0.007728639,0.005634127,0.007614213
2012-11-06,0.007282124,0.001341382,0.000140845,0.020079595,0.008357184,0.001146789,0.00047931,0.006475148,0.010116732,0.009133002,0.002293578,0.008254457,0.000451671,0.008063414,0.015442773,-0.012571157,0.011496286,-0.005479771,0.024468358,0.013542795,0.005033924,0.01284642,-0.000973062,0,0.004063389,0.0037192,-0.001977457,0.004810496,0.021995175,0.002621381,0.009239815
2012-11-07,-0.0364199,-0.01523874,-0.004951195,-0.020223908,-0.019716361,0.008700696,-0.005614373,-0.01583669,-0.010626522,-0.015234458,-0.013753582,-0.022828014,-0.015275878,-0.004222283,-0.039250814,-0.02768968,-0.018717994,-0.011691925,-0.018696311,-0.015021459,-0.023929748,-0.015474996,-0.011377741,-0.029247911,-0.011856092,-0.01076779,-0.011253702,-0.011043301,-0.008204838,-0.010818813,-0.011282908
2012-11-08,-0.021317829,-0.010645604,-0.007127584,-0.01674333,-0.017613903,-0.003468208,-0.015210356,-0.012683018,-0.006284368,-0.020971493,-0.022648084,-0.013594653,-0.013885675,-0.00725928,-0.033050919,-0.040829067,-0.000719424,-0.026740997,-0.016528926,-0.007912688,-0.015052797,0.004220637,-0.006792059,-0.003349282,0,-0.012759924,-0.000998203,-0.015739924,0.012120348,-0.014585021,-0.027530707
2012-11-09,0.007690399,-0.001731302,0.004456584,-0.00862069,0.023493976,0.00232288,0.004945598,0.005510165,0.002370203,0.000220985,0.007185629,0.006927607,0.008514664,0.002495494,0.012553396,0.012305699,0.004136691,0.012818556,-0.002236548,0.00665742,0.008239872,0.008774495,-0.001106136,-0.000480538,0.004571904,0.011560694,0.001489679,0.002693401,0.035189373,0.003196401,0.006980803
2012-11-12,-0.006609547,-0.02487906,-0.001576157,-0.015837104,0.008763619,0.019208382,-0.001306336,-0.004884922,0.002473022,-0.000529591,0,0.000572935,-0.002110199,0.00290577,0.00385307,-0.020338555,-0.008571429,0.003220854,0.010240252,-0.005786718,-0.010119181,-0.013123738,-0.004104615,-0.005747126,-0.001656315,-0.007129278,-0.000842283,-0.001042442,0.003814194,-0.000824014,-0.00216263
2012-11-13,-0.003484321,0.002590674,-0.000143843,0.002882398,-0.017233239,0.024684271,0.016519647,-0.000854133,0.005417607,0.006574271,0.008378217,-0.003227666,0.001648222,-0.002223149,0.005004746,0.007403559,-0.005811842,-0.005936775,0.008117308,0.003608104,-0.002056203,0.003529931,-0.00037157,-0.014098201,0.002083333,0.003883495,0.014382403,0.001198143,0.004656259,-0.001415762,0.003510312
2012-11-14,-0.022879881,-0.014684288,-0.005170185,-0.021759878,-0.033373063,-0.004469274,-0.027988615,-0.023716544,-0.020859033,-0.015673289,-0.021606648,-0.007724233,-0.007518797,-0.007653771,-0.020660094,-0.015783395,-0.02027027,-0.012278473,-0.027868212,-0.00497375,-0.014874142,-0.005115463,-0.019192133,-0.022526934,-0.009567388,-0.034732272,-0.017905476,-0.00538197,-0.027952004,-0.002710666,-0.014789039
2012-11-15,0.008448541,-0.008184524,0.001159588,-0.000390092,-0.000614628,0.003928171,-0.000326424,-0.003627807,0.014756744,-0.007647323,0.010704225,0.000580788,-0.011614127,-0.013494114,0.008121561,-0.022138299,0.00093301,-0.004211238,-0.000400695,0.014763231,-0.003724395,0,0.000107625,0.0009995,-0.002108815,0.008040201,0.004868755,-0.006590773,-0.00252738,-0.004028913,0.006202924
